2017,7,HortaGuinardo,38,la Teixonera,Male,09-May,45
2017,7,HortaGuinardo,39,Sant Genís dels Agudells,Male,09-May,26
2017,7,HortaGuinardo,40,Montbau,Male,09-May,24
2017,7,HortaGuinardo,41,la Vall d'Hebron,Male,09-May,22
2017,7,HortaGuinardo,42,la Clota,Male,09-May,5
2017,7,HortaGuinardo,43,Horta,Male,09-May,117
2017,8,NouBarris,44,Vilapicina i la Torre Llobeta,Male,09-May,112
2017,8,NouBarris,45,Porta,Male,09-May,85
2017,8,NouBarris,46,el Turó de la Peira,Male,09-May,67
2017,8,NouBarris,47,Can Peguera,Male,09-May,16
2017,8,NouBarris,48,la Guineueta,Male,09-May,74
2017,8,NouBarris,49,Canyelles,Male,09-May,27
2017,8,NouBarris,50,les Roquetes,Male,09-May,75
2017,8,NouBarris,51,Verdun,Male,09-May,52
2017,8,NouBarris,52,la Prosperitat,Male,09-May,107
2017,8,NouBarris,53,la Trinitat Nova,Male,09-May,35
2017,8,NouBarris,54,Torre Baró,Male,09-May,16
2017,8,NouBarris,55,Ciutat Meridiana,Male,09-May,56
